"Season","Date","Team","Conference","Opponent","Result","S","MS","Kills","Errors","Total Attacks","Hit Pct","Assists","Aces","SErr","Digs","RErr","Block Solos","Block Assists","BErr","PTS","BHE"
"2023-2024","02/23/2024","Princeton","EIVA","@ Harvard","W 3-0",3,NA,42,9,91,0.363,41,5,18,33,2,2,13,2,55.5,NA
"2023-2024","02/24/2024","Princeton","EIVA","@ Harvard","L 1-3",4,NA,50,28,123,0.179,47,5,14,33,5,7,13,2,68.5,NA
"2023-2024","03/01/2024","Princeton","EIVA","George Mason","W 3-0",3,NA,39,15,87,0.276,35,7,12,23,3,1,17,1,55.5,NA
"2023-2024","03/11/2024","Princeton","EIVA","@ Loyola Chicago","L 1-3",4,NA,56,23,131,0.252,52,2,14,31,4,NA,13,NA,64.5,NA
"2023-2024","03/15/2024","Princeton","EIVA","@ FDU","W 3-2",5,NA,62,21,NA,0.279,59,5,26,50,2,1,20,1,78,NA
"2023-2024","03/23/2024","Princeton","EIVA","@ NJIT","W 3-1",4,NA,43,17,98,0.265,41,9,22,29,4,1,29,NA,67.5,NA
"2023-2024","03/30/2024","Princeton","EIVA","@ George Mason","L 2-3",5,NA,56,24,118,0.271,55,5,23,32,4,2,10,NA,68,1
"2023-2024","04/05/2024","Princeton","EIVA","NJIT","W 3-0",3,NA,41,14,76,0.355,39,9,17,16,3,3,20,1,63,NA
"2023-2024","04/12/2024","Princeton","EIVA","Charleston (WV)","L 2-3",5,NA,53,26,132,0.205,50,8,26,30,7,6,22,NA,78,NA
"2023-2024","04/13/2024","Princeton","EIVA","Charleston (WV)","W 3-2",5,NA,65,19,130,0.354,60,8,18,29,7,NA,10,NA,78,NA
"2023-2024","04/17/2024","Princeton","EIVA","#6 Charleston (WV) @State College, PA (2024 EIVA MVB Tournament)","L 0-3",3,NA,44,18,95,0.274,42,2,11,27,4,2,14,1,55,NA
"2023-2024","01/02/2024","Ball St.","MIVA","Wabash","W 3-0",3,NA,44,2,68,NA,40,10,7,30,1,2,8,NA,60,NA
"2023-2024","01/03/2024","Ball St.","MIVA","Wabash","W 3-0",3,NA,39,10,76,0.382,31,8,12,27,NA,NA,8,1,51,NA
"2023-2024","01/03/2024","Ball St.","MIVA","Thomas More","W 3-0",3,NA,31,12,72,0.264,31,10,14,30,1,NA,11,NA,46.5,NA
"2023-2024","01/05/2024","Ball St.","MIVA","@ BYU","L 0-3",3,NA,31,13,73,0.247,30,NA,16,18,4,2,6,4,36,NA
"2023-2024","01/06/2024","Ball St.","MIVA","@ BYU","L 0-3",3,NA,30,25,75,0.067,30,1,14,21,6,NA,10,3,36,NA
"2023-2024","01/11/2024","Ball St.","MIVA","UC San Diego","W 3-0",3,NA,51,6,75,0.6,48,4,16,24,1,NA,13,1,61.5,NA
"2023-2024","01/12/2024","Ball St.","MIVA","Tusculum","W 3-1",4,NA,47,23,118,0.203,44,5,9,41,2,1,13,NA,59.5,1
"2023-2024","01/13/2024","Ball St.","MIVA","Tusculum","W 3-0",3,NA,40,12,78,0.359,37,8,10,26,NA,1,10,1,54,NA
"2023-2024","01/16/2024","Ball St.","MIVA","Trine","W 3-0",3,NA,42,12,78,0.385,41,8,13,32,7,1,21,NA,61.5,NA
"2023-2024","01/19/2024","Ball St.","MIVA","Southern California @Austin, TX","L 1-3",4,NA,53,28,127,0.197,51,6,13,42,3,1,16,2,68,NA
"2023-2024","01/20/2024","Ball St.","MIVA","Stanford @Austin, TX","L 1-3",4,NA,45,23,119,0.185,44,4,13,34,8,1,20,3,60,1
"2023-2024","01/28/2024","Ball St.","MIVA","Hawaii","L 1-3",4,NA,60,21,117,0.333,58,4,12,36,9,1,24,2,77,NA
"2023-2024","02/01/2024","Ball St.","MIVA","Loyola Chicago","W 3-1",4,NA,60,19,144,0.285,56,3,13,47,1,2,4,NA,67,NA
"2023-2024","02/02/2024","Ball St.","MIVA","Penn St.","L 0-3",3,NA,33,11,84,0.262,30,2,7,26,6,1,4,2,38,NA
"2023-2024","02/09/2024","Ball St.","MIVA","@ McKendree","L 0-3",3,NA,35,17,100,0.18,33,2,11,34,3,NA,27,1,50.5,NA
"2023-2024","02/10/2024","Ball St.","MIVA","@ Lindenwood","W 3-2",5,NA,65,16,140,0.35,60,3,12,51,11,1,26,NA,82,NA
"2023-2024","02/15/2024","Ball St.","MIVA","Purdue Fort Wayne","W 3-0",3,NA,48,18,98,0.306,43,1,9,37,2,2,13,1,57.5,NA
"2023-2024","02/17/2024","Ball St.","MIVA","@ Loyola Chicago","W 3-2",5,NA,60,19,135,0.304,58,1,13,39,4,1,24,1,74,1
"2023-2024","02/23/2024","Ball St.","MIVA","@ Quincy","W 3-0",3,NA,39,7,71,0.451,36,6,8,27,1,6,NA,NA,51,1
"2023-2024","03/01/2024","Ball St.","MIVA","Queens (NC)","W 3-0",3,NA,39,10,79,0.367,32,7,10,22,1,1,18,NA,56,NA
"2023-2024","03/03/2024","Ball St.","MIVA","Queens (NC)","W 3-0",3,NA,41,8,87,0.379,38,5,9,33,3,3,12,NA,55,NA
"2023-2024","03/14/2024","Ball St.","MIVA","@ Ohio St.","W 3-1",4,NA,55,21,141,0.241,54,4,14,44,4,1,17,4,68.5,NA
"2023-2024","03/16/2024","Ball St.","MIVA","Lindenwood","W 3-0",3,NA,45,9,95,0.379,30,2,13,24,3,1,4,NA,50,1
"2023-2024","03/21/2024","Ball St.","MIVA","Ohio St.","L 0-3",3,NA,29,16,89,0.146,22,2,9,17,4,2,4,NA,35,NA
"2023-2024","03/23/2024","Ball St.","MIVA","@ Purdue Fort Wayne","W 3-2",5,NA,63,18,133,0.338,61,4,10,45,10,1,17,2,76.5,NA
"2023-2024","03/28/2024","Ball St.","MIVA","@ Lewis","W 3-2",5,NA,60,26,150,0.227,57,6,6,52,8,1,27,NA,80.5,2
"2023-2024","03/30/2024","Ball St.","MIVA","@ Lewis","L 2-3",5,NA,65,18,147,0.32,62,4,11,50,5,2,6,NA,74,NA
"2023-2024","04/04/2024","Ball St.","MIVA","Quincy","W 3-0",3,NA,37,7,73,0.411,26,7,8,20,2,1,11,NA,50.5,NA
"2023-2024","04/06/2024","Ball St.","MIVA","McKendree","W 3-2",5,NA,62,19,142,0.303,52,5,16,42,2,3,10,NA,75,NA
"2023-2024","04/13/2024","Ball St.","MIVA","#8 Queens (NC) 2024 MIVA MVB Tournament","W 3-0",3,NA,34,7,76,0.355,29,6,14,23,2,1,12,NA,47,2
"2023-2024","04/18/2024","Ball St.","MIVA","#4 Lindenwood 2024 MIVA MVB Tournament","L 2-3",5,NA,55,20,125,0.28,51,4,11,40,9,2,9,2,65.5,1
"2023-2024","01/05/2024","Lewis","MIVA","Central St. (OH) @College Station, PA","W 3-0",3,NA,35,5,56,0.536,31,11,11,21,2,1,16,2,55,NA
"2023-2024","01/06/2024","Lewis","MIVA","@ Penn St.","L 2-3",5,NA,62,23,140,0.279,59,3,22,43,5,5,12,4,76,NA
"2023-2024","01/11/2024","Lewis","MIVA","UCLA","L 1-3",4,NA,51,21,110,0.273,48,6,24,36,14,2,9,NA,63.5,NA
"2023-2024","01/13/2024","Lewis","MIVA","BYU","W 3-2",5,NA,47,24,111,0.207,45,9,21,37,9,NA,12,NA,62,NA
"2023-2024","01/19/2024","Lewis","MIVA","Merrimack","W 3-0",3,NA,39,6,69,0.478,37,10,13,31,2,NA,19,NA,58.5,NA
"2023-2024","01/20/2024","Lewis","MIVA","Kentucky St.","W 3-0",3,NA,33,3,54,0.556,29,11,20,21,NA,2,10,NA,51,NA
"2023-2024","01/26/2024","Lewis","MIVA","George Mason","W 3-0",3,NA,41,13,87,0.322,35,6,16,24,1,2,17,NA,57.5,NA
"2023-2024","01/27/2024","Lewis","MIVA","LIU","L 1-3",4,NA,48,23,129,0.194,40,4,13,57,7,NA,11,NA,57.5,NA
"2023-2024","01/31/2024","Lewis","MIVA","@ Lindenwood","W 3-1",4,NA,45,11,92,0.37,40,8,14,29,5,3,16,1,64,1
"2023-2024","02/02/2024","Lewis","MIVA","@ McKendree","W 3-1",4,NA,53,17,116,0.31,48,6,14,52,6,2,19,1,70.5,NA
"2023-2024","02/07/2024","Lewis","MIVA","Ohio St.","L 0-3",3,NA,37,16,81,0.259,35,2,14,26,5,2,8,NA,45,3
"2023-2024","02/14/2024","Lewis","MIVA","Loyola Chicago","L 0-3",3,NA,35,19,73,0.219,32,3,12,23,2,NA,6,1,41,1
"2023-2024","02/16/2024","Lewis","MIVA","Lindenwood","L 1-3",4,NA,39,19,108,0.185,35,4,13,36,14,1,10,NA,49,NA
"2023-2024","02/20/2024","Lewis","MIVA","@ Quincy","W 3-0",3,NA,44,8,89,0.404,41,5,14,25,6,4,4,1,55,1
"2023-2024","02/23/2024","Lewis","MIVA","@ Long Beach St.","L 1-3",4,NA,39,15,107,0.224,36,2,22,32,9,3,22,NA,55,NA
"2023-2024","02/24/2024","Lewis","MIVA","@ CSUN","W 3-2",5,NA,51,22,112,0.259,49,2,12,33,3,2,19,1,64.5,1
"2023-2024","02/29/2024","Lewis","MIVA","@ Ohio St.","L 0-3",3,NA,33,13,79,0.253,30,2,9,27,11,1,7,2,39.5,NA
"2023-2024","03/02/2024","Lewis","MIVA","Purdue Fort Wayne","W 3-1",4,NA,52,12,105,0.381,50,4,20,30,4,2,17,NA,66.5,NA
"2023-2024","03/07/2024","Lewis","MIVA","@ Hawaii","L 0-3",3,NA,26,13,63,0.206,24,1,16,10,10,2,7,2,32.5,NA
"2023-2024","03/08/2024","Lewis","MIVA","UC Irvine @Honolulu, HI","W 3-2",5,NA,64,15,133,0.368,59,3,8,44,4,1,22,NA,79,NA
"2023-2024","03/10/2024","Lewis","MIVA","Grand Canyon @Honolulu, HI","L 2-3",5,NA,60,19,143,0.287,59,4,16,35,5,4,13,4,74.5,NA
"2023-2024","03/14/2024","Lewis","MIVA","McKendree","L 2-3",5,NA,61,18,143,0.301,56,5,20,42,8,NA,15,NA,73.5,NA
"2023-2024","03/16/2024","Lewis","MIVA","Quincy","W 3-0",3,NA,44,10,92,0.37,39,3,10,31,4,NA,15,1,54.5,NA
"2023-2024","03/21/2024","Lewis","MIVA","@ Queens (NC)","W 3-1",4,NA,54,18,113,0.319,49,4,5,44,4,7,14,2,72,NA
"2023-2024","03/23/2024","Lewis","MIVA","@ Queens (NC)","W 3-0",3,NA,42,16,92,0.283,40,5,4,31,3,NA,18,2,56,NA
"2023-2024","03/28/2024","Lewis","MIVA","Ball St.","L 2-3",5,NA,66,22,152,0.289,58,8,20,45,6,3,21,3,87.5,NA
"2023-2024","03/30/2024","Lewis","MIVA","Ball St.","W 3-2",5,NA,73,19,156,0.346,69,5,13,51,4,2,20,NA,90,NA
"2023-2024","04/04/2024","Lewis","MIVA","@ Purdue Fort Wayne","L 2-3",5,NA,63,25,145,0.262,57,3,12,50,10,NA,27,3,79.5,NA
"2023-2024","04/06/2024","Lewis","MIVA","@ Loyola Chicago","L 0-3",3,NA,35,16,85,0.224,34,3,7,30,5,NA,6,1,41,1
"2023-2024","04/13/2024","Lewis","MIVA","@#3 Ohio St. 2024 MIVA MVB Tournament","L 1-3",4,NA,52,17,123,0.285,48,5,11,26,9,2,21,1,69.5,NA
"2023-2024","01/12/2024","Lindenwood","MIVA","@ Grand Canyon","L 1-3",4,NA,47,14,94,0.351,44,1,23,21,5,3,2,1,52,NA
"2023-2024","01/14/2024","Lindenwood","MIVA","@ Grand Canyon","L 0-3",3,NA,29,19,81,0.123,28,5,15,13,2,2,4,1,38,NA
"2023-2024","01/19/2024","Lindenwood","MIVA","@ NJIT","L 0-3",3,NA,35,11,81,0.296,34,4,13,19,4,2,8,2,45,2
"2023-2024","01/20/2024","Lindenwood","MIVA","@ LIU","W 3-0",3,NA,51,10,99,0.414,50,4,25,30,6,NA,13,NA,61.5,1
"2023-2024","01/25/2024","Lindenwood","MIVA","@ Maryville (MO)","L 1-3",4,NA,55,26,141,0.206,52,4,28,53,4,NA,10,1,64,1
"2023-2024","01/27/2024","Lindenwood","MIVA","King (TN)","W 3-0",3,NA,40,7,73,0.452,35,11,16,24,3,1,7,NA,55.5,1
"2023-2024","01/31/2024","Lindenwood","MIVA","Lewis","L 1-3",4,NA,48,24,110,0.218,47,5,18,31,8,2,6,1,58,1
"2023-2024","02/04/2024","Lindenwood","MIVA","@ Ohio St.","L 1-3",4,NA,56,23,115,0.287,53,5,26,28,5,1,11,2,67.5,NA
"2023-2024","02/07/2024","Lindenwood","MIVA","@ Missouri S&T","W 3-0",3,NA,41,11,70,0.429,40,4,16,22,2,4,8,NA,53,1
"2023-2024","02/10/2024","Lindenwood","MIVA","Ball St.","L 2-3",5,NA,73,23,NA,0.299,NA,11,22,46,3,NA,12,NA,90,1
"2023-2024","02/16/2024","Lindenwood","MIVA","@ Lewis","W 3-1",4,NA,49,12,100,0.37,47,14,16,43,4,1,7,NA,67.5,1
"2023-2024","02/23/2024","Lindenwood","MIVA","Loyola Chicago","W 3-1",4,NA,63,12,131,0.389,60,9,17,34,5,NA,6,NA,75,NA
"2023-2024","02/24/2024","Lindenwood","MIVA","Loyola Chicago","L 1-3",4,NA,47,15,117,0.274,43,6,13,36,6,2,8,NA,59,NA
"2023-2024","02/28/2024","Lindenwood","MIVA","@ McKendree","L 0-3",3,NA,28,19,80,0.113,26,NA,9,29,2,NA,4,NA,30,NA
"2023-2024","03/01/2024","Lindenwood","MIVA","Lincoln Memorial","W 3-1",4,NA,52,11,112,0.366,49,12,12,37,6,5,10,NA,74,NA
"2023-2024","03/05/2024","Lindenwood","MIVA","Quincy","W 3-0",3,NA,34,13,79,0.266,31,8,10,22,3,1,14,NA,50,NA
"2023-2024","03/07/2024","Lindenwood","MIVA","Erskine @Lebanon, IL","W 3-1",4,NA,45,15,87,0.345,44,9,21,29,6,2,11,3,61.5,NA
"2023-2024","03/15/2024","Lindenwood","MIVA","@ Purdue Fort Wayne","L 0-3",3,NA,39,16,87,0.264,37,4,12,31,6,NA,13,1,49.5,NA
"2023-2024","03/16/2024","Lindenwood","MIVA","@ Ball St.","L 0-3",3,NA,39,12,90,0.3,35,3,15,23,2,NA,NA,NA,42,NA
"2023-2024","03/20/2024","Lindenwood","MIVA","McKendree","W 3-0",3,NA,39,22,105,0.162,39,5,13,38,4,6,4,NA,52,1
"2023-2024","03/23/2024","Lindenwood","MIVA","@ Quincy","W 3-2",5,NA,68,16,124,0.419,65,NA,18,31,11,7,NA,1,75,NA
"2023-2024","03/29/2024","Lindenwood","MIVA","Purdue Fort Wayne","W 3-0",3,NA,44,10,93,0.366,38,3,13,35,3,1,12,NA,54,NA
"2023-2024","03/30/2024","Lindenwood","MIVA","Ohio St.","W 3-1",4,NA,56,20,126,0.286,53,4,22,38,4,2,10,NA,67,NA
"2023-2024","04/04/2024","Lindenwood","MIVA","@ Queens (NC)","W 3-0",3,NA,40,12,77,0.364,38,10,10,28,4,3,6,NA,56,NA
"2023-2024","04/06/2024","Lindenwood","MIVA","@ Queens (NC)","W 3-1",4,NA,58,23,138,0.254,55,6,16,49,3,3,5,1,69.5,NA
"2023-2024","04/13/2024","Lindenwood","MIVA","#5 Purdue Fort Wayne 2024 MIVA MVB Tournament","W 3-0",3,NA,40,6,63,0.54,39,7,14,26,2,2,9,NA,53.5,1
"2023-2024","04/18/2024","Lindenwood","MIVA","@#1 Ball St. 2024 MIVA MVB Tournament","W 3-2",5,NA,65,17,134,0.358,63,9,24,40,4,2,15,2,83.5,NA
"2023-2024","04/20/2024","Lindenwood","MIVA","#3 Ohio St. @Muncie, IN (2024 MIVA MVB Tournament)","L 1-3",4,NA,44,17,109,0.248,42,3,17,26,3,1,6,1,51,NA
"2023-2024","01/03/2024","Loyola Chicago","MIVA","@ Hawaii","L 0-3",3,NA,38,15,108,0.213,34,4,14,30,6,1,18,1,52,NA
"2023-2024","01/05/2024","Loyola Chicago","MIVA","@ Hawaii","W 3-2",5,NA,53,17,116,0.31,50,6,14,31,11,2,9,NA,65.5,NA
"2023-2024","01/07/2024","Loyola Chicago","MIVA","@ Stanford","L 0-3",3,NA,29,14,69,0.217,28,3,21,14,7,NA,8,1,36,NA
"2023-2024","01/08/2024","Loyola Chicago","MIVA","@ Stanford","L 2-3",5,NA,55,22,120,0.275,52,11,19,21,9,2,7,1,71.5,NA
"2023-2024","01/11/2024","Loyola Chicago","MIVA","BYU","L 2-3",5,NA,62,21,139,0.295,56,9,22,34,5,NA,23,5,82.5,NA
"2023-2024","01/13/2024","Loyola Chicago","MIVA","UCLA","L 0-3",3,NA,29,18,86,0.128,27,6,10,22,9,NA,7,3,38.5,NA
"2023-2024","01/19/2024","Loyola Chicago","MIVA","Kentucky St.","W 3-0",3,NA,31,6,53,0.472,30,11,18,17,NA,NA,18,1,51,NA
"2023-2024","01/20/2024","Loyola Chicago","MIVA","Merrimack","W 3-0",3,NA,40,7,81,0.407,39,11,9,31,2,4,12,3,61,1
"2023-2024","01/26/2024","Loyola Chicago","MIVA","LIU","W 3-0",3,NA,48,5,76,0.566,44,4,14,24,3,2,4,2,56,NA
"2023-2024","01/27/2024","Loyola Chicago","MIVA","George Mason","W 3-1",4,NA,54,15,109,0.358,50,7,17,30,4,2,24,3,75,1
"2023-2024","02/01/2024","Loyola Chicago","MIVA","@ Ball St.","L 1-3",4,NA,59,14,138,0.326,56,1,22,49,3,2,17,NA,70.5,NA
"2023-2024","02/06/2024","Loyola Chicago","MIVA","@ Purdue Fort Wayne","W 3-0",3,NA,43,8,78,0.449,42,5,11,27,2,NA,6,NA,51,NA
"2023-2024","02/09/2024","Loyola Chicago","MIVA","Ohio St.","W 3-2",5,NA,53,14,103,0.379,51,8,17,38,5,1,16,1,70,NA
"2023-2024","02/14/2024","Loyola Chicago","MIVA","@ Lewis","W 3-0",3,NA,41,8,79,0.418,36,2,19,16,3,1,17,NA,52.5,NA
"2023-2024","02/17/2024","Loyola Chicago","MIVA","Ball St.","L 2-3",5,NA,63,27,140,0.257,60,4,17,45,1,NA,21,NA,77.5,NA
"2023-2024","02/23/2024","Loyola Chicago","MIVA","@ Lindenwood","L 1-3",4,NA,63,11,118,0.441,60,5,20,35,9,2,8,NA,74,NA
"2023-2024","02/24/2024","Loyola Chicago","MIVA","@ Lindenwood","W 3-1",4,NA,58,15,115,0.374,56,6,11,46,6,1,11,NA,70.5,NA
"2023-2024","02/29/2024","Loyola Chicago","MIVA","Purdue Fort Wayne","W 3-0",3,NA,41,13,82,0.341,41,4,15,30,2,1,17,NA,54.5,1
"2023-2024","03/02/2024","Loyola Chicago","MIVA","@ Ohio St.","W 3-2",5,NA,54,14,118,0.339,50,3,12,34,10,3,18,2,69,NA
"2023-2024","03/11/2024","Loyola Chicago","MIVA","Princeton","W 3-1",4,NA,55,14,108,0.38,52,4,9,43,2,2,NA,NA,79,NA
"2023-2024","03/14/2024","Loyola Chicago","MIVA","Quincy","W 3-1",4,NA,57,13,105,0.419,54,7,16,31,3,NA,8,1,68,1
"2023-2024","03/16/2024","Loyola Chicago","MIVA","McKendree","W 3-0",3,NA,52,8,98,0.449,49,3,11,33,2,NA,13,3,61.5,NA
"2023-2024","03/21/2024","Loyola Chicago","MIVA","@ Quincy","W 3-0",3,NA,39,6,59,0.559,37,9,17,15,1,6,NA,NA,54,NA
"2023-2024","03/23/2024","Loyola Chicago","MIVA","@ McKendree","L 0-3",3,NA,37,15,101,0.218,36,2,8,43,9,NA,26,3,52,NA
"2023-2024","03/28/2024","Loyola Chicago","MIVA","Queens (NC)","W 3-0",3,NA,42,9,72,0.458,38,6,13,29,1,2,6,NA,53,NA
"2023-2024","03/30/2024","Loyola Chicago","MIVA","Queens (NC)","W 3-0",3,NA,42,11,89,0.348,42,8,11,28,4,1,12,2,57,NA
"2023-2024","04/06/2024","Loyola Chicago","MIVA","Lewis","W 3-0",3,NA,45,7,88,0.432,43,5,10,33,3,NA,17,NA,58.5,NA
"2023-2024","04/13/2024","Loyola Chicago","MIVA","#7 McKendree 2024 MIVA MVB Tournament","W 3-0",3,NA,39,11,71,0.394,39,5,12,25,1,2,19,NA,55.5,NA
"2023-2024","04/18/2024","Loyola Chicago","MIVA","#3 Ohio St. @Muncie, IN (2024 MIVA MVB Tournament)","L 1-3",4,NA,47,20,113,0.239,45,2,14,33,4,NA,16,1,57,2
"2023-2024","01/17/2024","McKendree","MIVA","@ UC Irvine","L 0-3",3,NA,21,17,64,0.063,20,5,17,17,4,1,3,2,28.5,NA
"2023-2024","01/19/2024","McKendree","MIVA","@ Pepperdine","L 1-3",4,NA,45,18,118,0.229,43,5,20,36,6,2,12,2,58,NA
"2023-2024","01/20/2024","McKendree","MIVA","@ Pepperdine","L 0-3",3,NA,31,18,88,0.148,29,1,16,29,NA,NA,5,4,34.5,NA
"2023-2024","01/26/2024","McKendree","MIVA","King (TN)","W 3-0",3,NA,40,13,90,0.3,36,2,17,31,3,3,10,2,50,NA
"2023-2024","01/27/2024","McKendree","MIVA","@ Maryville (MO)","W 3-1",4,NA,56,13,113,0.381,51,8,21,50,1,2,15,NA,73.5,1
"2023-2024","02/02/2024","McKendree","MIVA","Lewis","L 1-3",4,NA,41,21,119,0.168,40,6,12,38,6,NA,12,3,53,NA
"2023-2024","02/03/2024","McKendree","MIVA","Missouri S&T","W 3-0",3,NA,45,15,87,0.345,43,8,13,34,NA,NA,4,NA,55,NA
"2023-2024","02/08/2024","McKendree","MIVA","@ Quincy","W 3-0",3,NA,48,10,81,0.469,46,5,15,29,3,4,4,1,59,NA
"2023-2024","02/09/2024","McKendree","MIVA","Ball St.","W 3-0",3,NA,49,20,112,0.259,46,3,13,41,2,NA,4,NA,54,1
"2023-2024","02/15/2024","McKendree","MIVA","Queens (NC)","W 3-1",4,NA,61,21,141,0.284,58,8,24,40,2,1,21,NA,80.5,NA
"2023-2024","02/16/2024","McKendree","MIVA","Queens (NC)","W 3-0",3,NA,45,6,74,0.527,40,6,11,36,2,NA,13,1,57.5,NA
"2023-2024","02/23/2024","McKendree","MIVA","@ Purdue Fort Wayne","L 1-3",4,NA,50,21,129,0.225,48,2,19,52,5,NA,17,3,60.5,NA
"2023-2024","02/24/2024","McKendree","MIVA","@ Purdue Fort Wayne","L 2-3",5,NA,57,23,145,0.234,53,5,20,49,5,3,22,1,76,NA
"2023-2024","02/28/2024","McKendree","MIVA","Lindenwood","W 3-0",3,NA,44,9,87,0.402,42,2,16,32,NA,1,13,NA,53.5,NA
"2023-2024","03/01/2024","McKendree","MIVA","Quincy","W 3-0",3,NA,49,11,104,0.365,47,4,11,39,3,NA,13,1,59.5,1
"2023-2024","03/06/2024","McKendree","MIVA","@ Missouri S&T","W 3-0",3,NA,37,11,75,0.347,36,7,15,34,5,NA,10,2,49,1
"2023-2024","03/08/2024","McKendree","MIVA","Erskine","W 3-0",3,NA,34,5,67,0.433,33,3,14,29,2,NA,14,NA,44,NA
"2023-2024","03/09/2024","McKendree","MIVA","Maryville (MO)","W 3-1",4,NA,55,11,119,0.37,50,5,12,53,4,2,14,3,69,NA
"2023-2024","03/14/2024","McKendree","MIVA","@ Lewis","W 3-2",5,NA,61,17,128,0.344,56,8,16,47,5,1,11,NA,75.5,2
"2023-2024","03/16/2024","McKendree","MIVA","@ Loyola Chicago","L 0-3",3,NA,38,10,86,0.326,38,2,11,31,3,NA,9,4,44.5,NA
"2023-2024","03/20/2024","McKendree","MIVA","@ Lindenwood","L 0-3",3,NA,34,20,99,0.141,32,4,18,33,5,NA,NA,NA,50,NA
"2023-2024","03/23/2024","McKendree","MIVA","Loyola Chicago","W 3-0",3,NA,43,14,104,0.279,41,9,9,39,2,1,15,4,60.5,NA
"2023-2024","03/28/2024","McKendree","MIVA","Ohio St.","L 2-3",5,NA,58,21,150,0.247,56,5,21,37,8,2,23,5,76.5,1
"2023-2024","04/04/2024","McKendree","MIVA","@ Ohio St.","L 2-3",5,NA,57,27,149,0.201,53,5,16,46,4,3,10,1,70,NA
"2023-2024","04/06/2024","McKendree","MIVA","@ Ball St.","L 2-3",5,NA,58,15,145,0.297,41,2,20,37,5,5,10,NA,70,NA
"2023-2024","04/13/2024","McKendree","MIVA","@#2 Loyola Chicago 2024 MIVA MVB Tournament","L 0-3",3,NA,26,15,74,0.149,23,1,13,19,5,NA,13,NA,33.5,NA
"2023-2024","01/03/2024","Ohio St.","MIVA","North Greenville","W 3-0",3,NA,42,14,80,0.35,37,9,19,23,3,NA,16,1,59,NA
"2023-2024","01/07/2024","Ohio St.","MIVA","Daemen","W 3-1",4,NA,51,26,113,0.221,49,8,16,34,6,2,12,1,67,1
"2023-2024","01/08/2024","Ohio St.","MIVA","Saint Francis","W 3-1",4,NA,56,13,98,0.439,55,8,20,36,3,1,4,2,67,NA
"2023-2024","01/13/2024","Ohio St.","MIVA","UC San Diego","W 3-2",5,NA,68,31,137,0.27,65,9,18,51,4,1,9,NA,82.5,NA
"2023-2024","01/19/2024","Ohio St.","MIVA","UCLA @Austin, TX","W 3-2",5,NA,57,21,118,0.305,54,5,23,34,4,1,22,3,74,NA
"2023-2024","01/20/2024","Ohio St.","MIVA","Southern California @Austin, TX","W 3-2",5,NA,54,26,123,0.228,51,NA,22,23,4,NA,13,1,75.5,NA
"2023-2024","01/25/2024","Ohio St.","MIVA","Penn St.","L 1-3",4,NA,52,26,130,0.2,50,3,15,50,3,NA,8,3,59,NA
"2023-2024","01/28/2024","Ohio St.","MIVA","@ Penn St.","L 2-3",5,NA,50,24,113,0.23,46,7,26,38,7,2,17,3,67.5,NA
"2023-2024","02/04/2024","Ohio St.","MIVA","Lindenwood","W 3-1",4,NA,51,10,92,0.446,50,5,16,31,5,NA,13,4,62.5,NA
"2023-2024","02/07/2024","Ohio St.","MIVA","@ Lewis","W 3-0",3,NA,37,9,76,0.368,33,5,15,24,2,NA,20,NA,52,NA
"2023-2024","02/09/2024","Ohio St.","MIVA","@ Loyola Chicago","L 2-3",5,NA,57,25,130,0.246,55,5,23,33,8,1,9,4,67.5,NA
"2023-2024","02/16/2024","Ohio St.","MIVA","Quincy","W 3-0",3,NA,35,11,69,0.348,33,5,15,19,1,NA,19,2,49.5,NA
"2023-2024","02/17/2024","Ohio St.","MIVA","Quincy","W 3-0",3,NA,39,10,75,0.387,37,4,12,28,3,1,9,4,48.5,NA
"2023-2024","02/20/2024","Ohio St.","MIVA","Purdue Fort Wayne","W 3-2",5,NA,64,25,122,0.32,60,13,NA,29,4,NA,25,NA,89.5,NA
"2023-2024","02/23/2024","Ohio St.","MIVA","@ Queens (NC)","W 3-0",3,NA,39,13,90,0.289,36,7,13,33,1,1,17,2,55.5,NA
"2023-2024","02/24/2024","Ohio St.","MIVA","@ Queens (NC)","W 3-0",3,NA,39,11,61,0.459,31,9,10,16,2,NA,13,2,54.5,NA
"2023-2024","02/29/2024","Ohio St.","MIVA","Lewis","W 3-0",3,NA,42,10,91,0.352,40,11,11,26,2,NA,13,4,59.5,NA
"2023-2024","03/02/2024","Ohio St.","MIVA","Loyola Chicago","L 2-3",5,NA,NA,23,142,0.366,62,10,24,42,3,NA,13,2,NA,NA
"2023-2024","03/08/2024","Ohio St.","MIVA","@ Southern California","W 3-1",4,NA,48,12,93,0.387,41,6,14,27,5,2,24,2,68,NA
"2023-2024","03/10/2024","Ohio St.","MIVA","@ UCLA","L 0-3",3,NA,38,16,79,0.278,36,1,18,19,7,NA,6,NA,42,NA
"2023-2024","03/14/2024","Ohio St.","MIVA","Ball St.","L 1-3",4,NA,60,26,147,0.231,60,4,14,53,4,1,15,2,72.5,NA
"2023-2024","03/16/2024","Ohio St.","MIVA","@ Purdue Fort Wayne","L 0-3",3,NA,35,18,76,0.224,32,1,13,18,3,1,19,4,46.5,NA
"2023-2024","03/21/2024","Ohio St.","MIVA","@ Ball St.","W 3-0",3,NA,43,10,79,0.418,37,4,9,27,2,1,20,NA,58,NA
