"Season","Date","Team","Conference","Opponent","Result","S","MS","Kills","Errors","Total Attacks","Hit Pct","Assists","Aces","SErr","Digs","RErr","Block Solos","Block Assists","BErr","PTS","BHE"
"2020-2021","02/18/2021","McKendree","MIVA","Quincy","W 3-1",4,NA,57,21,124,0.29,55,5,14,47,4,4,6,1,69,NA
"2020-2021","02/19/2021","McKendree","MIVA","Quincy","W 3-0",3,NA,38,12,77,0.338,35,4,14,22,3,2,15,NA,51.5,NA
"2020-2021","02/26/2021","McKendree","MIVA","@ Lewis","W 3-1",4,NA,51,18,119,0.277,49,8,16,42,3,1,14,2,67,NA
"2020-2021","03/12/2021","McKendree","MIVA","Lewis","L 0-3",3,NA,30,15,80,0.188,29,NA,10,24,6,3,13,NA,39.5,NA
"2020-2021","03/18/2021","McKendree","MIVA","@ Loyola Chicago","L 0-3",3,NA,37,14,103,0.223,34,3,12,36,3,NA,13,NA,46.5,1
"2020-2021","03/19/2021","McKendree","MIVA","@ Loyola Chicago","L 1-3",4,NA,35,16,106,0.179,31,3,9,37,5,3,26,2,54,1
"2020-2021","03/27/2021","McKendree","MIVA","@ Purdue Fort Wayne","L 0-3",3,NA,38,15,101,0.228,37,2,14,33,6,3,17,NA,51.5,NA
"2020-2021","03/28/2021","McKendree","MIVA","@ Purdue Fort Wayne","W 3-0",3,NA,34,7,71,0.38,32,4,11,25,3,NA,30,1,53,NA
"2020-2021","04/02/2021","McKendree","MIVA","Ball St.","W 3-1",4,NA,52,15,106,0.349,44,2,12,34,2,2,15,1,63.5,NA
"2020-2021","04/03/2021","McKendree","MIVA","Ball St.","L 2-3",5,NA,55,NA,152,0.138,53,6,10,55,3,3,17,1,72.5,NA
"2020-2021","04/10/2021","McKendree","MIVA","#6 Purdue Fort Wayne 2021 MIVA MVB Tournament","W 3-2",5,NA,61,21,148,0.27,59,2,19,63,7,1,31,2,79.5,1
"2020-2021","04/17/2021","McKendree","MIVA","@#2 Loyola Chicago 2021 MIVA MVB Tournament","L 2-3",5,NA,48,22,132,0.197,41,4,13,56,6,3,18,NA,64,1
"2020-2021","01/22/2021","Ohio St.","MIVA","Penn St.","L 0-3",3,NA,28,17,66,0.167,26,2,24,22,6,NA,10,1,35,1
"2020-2021","01/23/2021","Ohio St.","MIVA","Penn St.","W 3-0",3,NA,33,16,75,0.227,31,10,18,24,8,NA,14,NA,50,NA
"2020-2021","01/29/2021","Ohio St.","MIVA","@ Penn St.","L 0-3",3,NA,30,18,71,0.169,28,2,19,14,6,NA,2,3,33,NA
"2020-2021","01/30/2021","Ohio St.","MIVA","@ Penn St.","L 0-3",3,NA,38,17,81,0.259,34,2,16,24,6,2,7,3,45.5,NA
"2020-2021","02/05/2021","Ohio St.","MIVA","Lewis","W 3-1",4,NA,48,23,113,0.221,44,11,19,36,2,NA,17,1,67.5,NA
"2020-2021","02/06/2021","Ohio St.","MIVA","Lewis","L 0-3",3,NA,35,22,91,0.143,32,5,11,34,6,NA,5,2,42.5,NA
"2020-2021","02/12/2021","Ohio St.","MIVA","@ McKendree","L 1-3",4,NA,54,17,110,0.336,51,5,25,32,6,2,13,4,67.5,NA
"2020-2021","02/13/2021","Ohio St.","MIVA","@ McKendree","L 1-3",4,NA,41,19,90,0.244,41,11,NA,25,4,1,10,2,58,NA
"2020-2021","02/20/2021","Ohio St.","MIVA","Loyola Chicago","W 3-2",5,NA,63,26,134,0.276,56,3,29,30,4,1,21,5,77.5,1
"2020-2021","02/21/2021","Ohio St.","MIVA","Loyola Chicago","W 3-0",3,NA,41,16,83,0.301,36,5,16,29,2,1,12,3,53,NA
"2020-2021","02/27/2021","Ohio St.","MIVA","@ Ball St.","W 3-2",5,NA,66,21,132,0.341,63,4,26,51,6,4,18,1,83,1
"2020-2021","03/11/2021","Ohio St.","MIVA","Ball St.","L 2-3",5,NA,59,20,136,0.287,56,2,13,50,NA,1,17,4,70.5,NA
"2020-2021","03/19/2021","Ohio St.","MIVA","@ Purdue Fort Wayne","W 3-1",4,NA,56,24,133,0.241,53,5,17,50,5,2,14,2,70,NA
"2020-2021","03/20/2021","Ohio St.","MIVA","@ Purdue Fort Wayne","L 1-3",4,NA,62,13,104,0.471,57,5,19,22,5,NA,7,6,70.5,NA
"2020-2021","03/26/2021","Ohio St.","MIVA","Lindenwood","W 3-0",3,NA,38,13,79,0.316,37,5,13,25,2,2,18,1,54,NA
"2020-2021","03/27/2021","Ohio St.","MIVA","Lindenwood","W 3-0",3,NA,48,14,88,0.386,47,4,10,26,2,1,14,1,60,NA
"2020-2021","04/02/2021","Ohio St.","MIVA","@ Quincy","W 3-0",3,NA,42,12,78,0.385,37,3,14,23,NA,NA,10,1,50,NA
"2020-2021","04/03/2021","Ohio St.","MIVA","@ Quincy","L 2-3",5,NA,64,NA,133,0.226,57,5,19,36,2,1,16,5,78,NA
"2020-2021","04/10/2021","Ohio St.","MIVA","@#4 Ball St. 2021 MIVA MVB Tournament","L 1-3",4,NA,NA,24,135,0.333,NA,2,16,39,3,1,18,4,81,NA
"2020-2021","02/05/2021","Purdue Fort Wayne","MIVA","@ Ball St.","L 1-3",4,NA,43,17,110,0.236,41,6,20,23,6,2,18,1,60,NA
"2020-2021","02/06/2021","Purdue Fort Wayne","MIVA","@ Ball St.","L 0-3",3,NA,31,24,82,0.085,30,2,9,16,2,1,10,NA,39,NA
"2020-2021","02/12/2021","Purdue Fort Wayne","MIVA","Quincy","W 3-1",4,NA,44,20,122,0.197,41,7,18,47,2,1,15,2,59.5,NA
"2020-2021","02/13/2021","Purdue Fort Wayne","MIVA","Quincy","W 3-0",3,NA,48,11,92,0.402,46,8,13,30,NA,2,7,2,61.5,NA
"2020-2021","02/19/2021","Purdue Fort Wayne","MIVA","@ Lewis","L 1-3",4,NA,55,24,111,0.279,53,6,15,31,5,NA,6,2,64,NA
"2020-2021","02/20/2021","Purdue Fort Wayne","MIVA","@ Lewis","L 2-3",5,NA,57,25,137,0.234,55,2,24,43,3,1,17,2,68.5,NA
"2020-2021","02/25/2021","Purdue Fort Wayne","MIVA","@ Loyola Chicago","W 3-1",4,NA,51,24,101,0.267,48,5,12,28,5,1,19,NA,66.5,NA
"2020-2021","03/12/2021","Purdue Fort Wayne","MIVA","Loyola Chicago","L 1-3",4,NA,65,19,147,0.313,62,2,22,50,6,NA,12,1,73,NA
"2020-2021","03/19/2021","Purdue Fort Wayne","MIVA","Ohio St.","L 1-3",4,NA,43,18,123,0.203,42,5,18,45,5,1,23,5,60.5,NA
"2020-2021","03/20/2021","Purdue Fort Wayne","MIVA","Ohio St.","W 3-1",4,NA,61,11,102,NA,56,5,12,22,5,NA,9,4,70.5,NA
"2020-2021","03/27/2021","Purdue Fort Wayne","MIVA","McKendree","W 3-0",3,NA,47,18,107,0.271,44,6,14,38,2,1,6,2,57,1
"2020-2021","03/28/2021","Purdue Fort Wayne","MIVA","McKendree","L 0-3",3,NA,32,23,87,0.103,30,3,12,27,4,NA,8,1,39,1
"2020-2021","04/02/2021","Purdue Fort Wayne","MIVA","@ Lindenwood","W 3-2",5,NA,59,24,138,0.254,56,5,17,47,NA,5,11,2,74.5,NA
"2020-2021","04/03/2021","Purdue Fort Wayne","MIVA","@ Lindenwood","L 2-3",5,NA,57,27,143,0.21,56,1,22,45,6,2,14,1,67,NA
"2020-2021","04/10/2021","Purdue Fort Wayne","MIVA","@#3 McKendree 2021 MIVA MVB Tournament","L 2-3",5,NA,68,32,NA,0.202,61,7,19,62,2,2,14,4,84,1
"2020-2021","01/13/2021","Quincy","MIVA","Indiana Tech","W 3-0",3,NA,39,12,97,0.278,36,4,15,38,3,2,12,4,51,NA
"2020-2021","01/15/2021","Quincy","MIVA","Grand View","Canceled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-2021","01/21/2021","Quincy","MIVA","Georgetown (KY)","W 3-0",3,NA,25,8,61,0.279,23,5,8,27,5,2,16,4,40,1
"2020-2021","01/23/2021","Quincy","MIVA","Culver-Stockton","W 3-0",3,NA,36,19,86,0.198,35,1,12,37,1,3,16,7,48,NA
"2020-2021","02/05/2021","Quincy","MIVA","Loyola Chicago","L 0-3",3,NA,37,16,90,0.233,36,1,13,26,7,1,8,5,43,NA
"2020-2021","02/06/2021","Quincy","MIVA","Loyola Chicago","L 0-3",3,NA,25,15,71,0.141,23,NA,14,16,8,NA,4,8,27,NA
"2020-2021","02/12/2021","Quincy","MIVA","@ Purdue Fort Wayne","L 1-3",4,NA,37,25,124,0.097,35,2,13,46,7,NA,18,2,48,NA
"2020-2021","02/13/2021","Quincy","MIVA","@ Purdue Fort Wayne","L 0-3",3,NA,34,11,84,0.274,32,NA,10,28,8,1,12,1,41,NA
"2020-2021","02/18/2021","Quincy","MIVA","@ McKendree","L 1-3",4,NA,50,20,122,0.246,46,4,16,35,5,NA,4,2,56,NA
"2020-2021","02/19/2021","Quincy","MIVA","@ McKendree","L 0-3",3,NA,30,22,75,0.107,29,3,10,22,4,1,4,NA,36,NA
"2020-2021","02/26/2021","Quincy","MIVA","Lindenwood","W 3-1",4,NA,54,20,106,0.321,52,2,11,36,3,4,12,NA,66,NA
"2020-2021","03/12/2021","Quincy","MIVA","@ Lindenwood","L 1-3",4,NA,47,14,103,0.32,46,4,14,23,6,4,4,2,57,NA
"2020-2021","03/19/2021","Quincy","MIVA","Ball St.","L 1-3",4,NA,30,27,89,0.034,26,3,14,23,NA,1,10,NA,39,1
"2020-2021","03/20/2021","Quincy","MIVA","Ball St.","L 0-3",3,NA,28,15,73,0.178,28,1,7,14,3,1,10,1,35,NA
"2020-2021","03/26/2021","Quincy","MIVA","@ Lewis","L 0-3",3,NA,21,13,78,0.103,21,NA,9,20,6,NA,6,1,24,NA
"2020-2021","03/27/2021","Quincy","MIVA","@ Lewis","L 0-3",3,NA,31,21,83,0.12,27,4,10,18,8,2,5,2,39.5,NA
"2020-2021","04/02/2021","Quincy","MIVA","Ohio St.","L 0-3",3,NA,30,17,73,0.178,29,NA,13,18,3,2,2,NA,33,NA
"2020-2021","04/03/2021","Quincy","MIVA","Ohio St.","W 3-2",5,NA,44,22,118,0.186,44,2,9,29,5,NA,8,4,58,1
"2020-2021","04/10/2021","Quincy","MIVA","@#1 Lewis 2021 MIVA MVB Tournament","L 0-3",3,NA,28,19,78,0.115,27,4,8,22,6,1,2,1,34,NA
"2020-2021","02/04/2021","BYU","MPSF","UCLA","L 1-3",4,NA,42,24,107,0.168,38,7,24,31,2,1,15,3,57.5,1
"2020-2021","02/06/2021","BYU","MPSF","UCLA","W 3-0",3,NA,37,9,69,0.406,34,4,13,23,1,NA,17,2,49.5,NA
"2020-2021","02/12/2021","BYU","MPSF","Pepperdine","W 3-0",3,NA,45,10,78,0.449,40,3,14,18,NA,NA,12,NA,54,1
"2020-2021","02/13/2021","BYU","MPSF","Pepperdine","W 3-1",4,NA,51,17,103,0.33,47,7,22,30,2,1,14,3,66,NA
"2020-2021","02/18/2021","BYU","MPSF","Grand Canyon","W 3-1",4,NA,49,16,96,0.344,43,5,10,29,6,NA,13,1,60.5,NA
"2020-2021","02/20/2021","BYU","MPSF","Grand Canyon","W 3-2",5,NA,60,21,118,0.331,58,10,20,31,8,2,18,3,81,1
"2020-2021","02/25/2021","BYU","MPSF","@ Grand Canyon","L 0-3",3,NA,42,25,103,0.165,38,5,17,23,7,2,2,NA,50,NA
"2020-2021","02/27/2021","BYU","MPSF","@ Grand Canyon","W 3-0",3,NA,33,7,67,0.388,27,8,11,17,3,3,18,2,53,NA
"2020-2021","03/04/2021","BYU","MPSF","@ CUI","W 3-0",3,NA,49,10,104,0.375,46,5,11,40,6,NA,12,NA,60,1
"2020-2021","03/05/2021","BYU","MPSF","@ Southern California","W 3-0",3,NA,42,13,98,0.296,41,2,7,35,2,NA,21,2,54.5,1
"2020-2021","03/12/2021","BYU","MPSF","Stanford","W 3-0",3,NA,34,8,51,0.51,34,6,17,17,2,NA,15,1,47.5,NA
"2020-2021","03/13/2021","BYU","MPSF","Stanford","W 3-0",3,NA,33,11,71,0.31,31,4,5,25,2,1,30,2,53,NA
"2020-2021","03/19/2021","BYU","MPSF","@ Pepperdine","W 3-1",4,NA,50,15,102,0.343,46,10,12,32,4,3,11,NA,68.5,NA
"2020-2021","03/20/2021","BYU","MPSF","@ Pepperdine","W 3-0",3,NA,39,10,63,0.46,36,2,10,21,3,2,19,1,52.5,1
"2020-2021","03/26/2021","BYU","MPSF","@ CUI","W 3-0",3,NA,43,12,79,0.392,38,9,10,26,6,NA,8,1,56,NA
"2020-2021","03/27/2021","BYU","MPSF","@ CUI","W 3-0",3,NA,36,8,75,0.373,35,6,14,27,5,NA,29,1,56.5,1
"2020-2021","04/01/2021","BYU","MPSF","Southern California","W 3-0",3,NA,37,10,61,0.443,35,8,11,10,4,2,17,2,55.5,1
"2020-2021","04/02/2021","BYU","MPSF","Southern California","W 3-1",4,NA,40,14,84,0.31,39,3,23,24,4,2,24,NA,57,NA
"2020-2021","04/09/2021","BYU","MPSF","@ UCLA","W 3-0",3,NA,30,5,55,0.455,28,8,13,24,5,1,14,NA,46,NA
"2020-2021","04/10/2021","BYU","MPSF","@ UCLA","L 1-3",4,NA,49,16,115,0.287,38,5,10,33,9,NA,14,2,61,NA
"2020-2021","04/23/2021","BYU","MPSF","#4 Grand Canyon 2021 MPSF MVB Tournament","W 3-0",3,NA,41,9,82,0.39,36,8,14,20,3,1,21,2,60.5,NA
"2020-2021","04/24/2021","BYU","MPSF","#3 Pepperdine 2021 MPSF MVB Tournament","W 3-0",3,NA,42,9,70,0.471,42,5,15,21,2,1,24,1,60,NA
"2020-2021","05/06/2021","BYU","MPSF","Lewis @Columbus, OH (2021 NCAA National Collegiate MVB Championship)","W 3-1",4,NA,53,18,99,0.354,50,7,21,30,2,NA,20,1,70,1
"2020-2021","05/08/2021","BYU","MPSF","#1 Hawaii @Columbus, OH (2021 NCAA National Collegiate MVB Championship)","L 0-3",3,NA,34,13,80,0.263,31,2,11,24,10,NA,15,3,43.5,NA
"2020-2021","01/25/2021","CUI","MPSF","@ Pepperdine","L 2-3",5,NA,47,15,137,0.234,44,1,20,48,11,2,12,6,56,1
"2020-2021","01/27/2021","CUI","MPSF","Pepperdine","L 0-3",3,NA,36,16,85,0.235,35,3,13,23,6,1,5,NA,42.5,NA
"2020-2021","01/30/2021","CUI","MPSF","Grand Canyon","L 0-3",3,NA,47,16,111,0.279,45,4,12,40,6,1,4,NA,54,NA
"2020-2021","02/12/2021","CUI","MPSF","@ Grand Canyon","Canceled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-2021","02/13/2021","CUI","MPSF","@ Grand Canyon","Canceled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-2021","02/17/2021","CUI","MPSF","Pepperdine","Canceled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-2021","02/19/2021","CUI","MPSF","@ Pepperdine","Canceled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-2021","02/25/2021","CUI","MPSF","@ UCLA","L 0-3",3,NA,23,9,61,0.23,23,2,18,16,9,2,8,NA,31,NA
"2020-2021","02/27/2021","CUI","MPSF","UCLA","W 3-2",5,NA,50,16,109,0.312,46,10,27,33,5,2,13,2,68.5,NA
"2020-2021","03/02/2021","CUI","MPSF","@ UCLA","L 0-3",3,NA,33,11,77,0.286,28,2,11,19,6,NA,4,NA,37,NA
"2020-2021","03/04/2021","CUI","MPSF","BYU","L 0-3",3,NA,29,12,86,0.198,27,6,8,32,5,1,6,NA,39,NA
"2020-2021","03/06/2021","CUI","MPSF","@ Southern California","W 3-2",5,NA,51,15,131,0.275,48,4,16,48,2,2,14,2,64,1
"2020-2021","03/11/2021","CUI","MPSF","Southern California","W 3-0",3,NA,41,11,90,0.333,40,3,10,28,2,NA,10,3,49,NA
"2020-2021","03/13/2021","CUI","MPSF","@ Southern California","L 1-3",4,NA,41,24,106,0.16,40,3,13,26,2,1,12,NA,51,NA
"2020-2021","03/26/2021","CUI","MPSF","BYU","L 0-3",3,NA,33,12,80,0.263,29,6,10,21,9,NA,7,1,42.5,NA
"2020-2021","03/27/2021","CUI","MPSF","BYU","L 0-3",3,NA,27,21,87,0.069,25,5,11,27,6,NA,6,NA,35,NA
"2020-2021","04/02/2021","CUI","MPSF","@ Stanford","L 1-3",4,NA,57,23,144,0.236,53,5,12,42,4,NA,7,1,65.5,NA
"2020-2021","04/03/2021","CUI","MPSF","@ Stanford","L 2-3",5,NA,65,28,151,0.245,63,5,17,53,NA,2,16,3,80,NA
"2020-2021","04/16/2021","CUI","MPSF","@ Grand Canyon","L 0-3",3,NA,37,21,92,0.174,30,NA,17,17,1,2,12,NA,45,2
"2020-2021","04/17/2021","CUI","MPSF","@ Grand Canyon","L 0-3",3,NA,31,13,81,0.222,27,1,11,25,6,1,9,NA,37.5,NA
"2020-2021","04/22/2021","CUI","MPSF","#2 UCLA @Provo, UT (2021 MPSF MVB Tournament)","L 1-3",4,NA,47,10,105,0.352,43,4,13,19,6,1,14,1,59,NA
"2020-2021","01/29/2021","Grand Canyon","MPSF","@ UCLA","L 0-3",3,NA,30,11,83,0.229,28,1,12,20,5,5,6,NA,39,NA
"2020-2021","01/30/2021","Grand Canyon","MPSF","@ CUI","W 3-0",3,NA,52,9,106,0.406,51,6,18,40,4,3,13,3,67.5,NA
"2020-2021","02/06/2021","Grand Canyon","MPSF","Southern California","Canceled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-2021","02/12/2021","Grand Canyon","MPSF","CUI","Canceled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-2021","02/13/2021","Grand Canyon","MPSF","CUI","Canceled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-2021","02/18/2021","Grand Canyon","MPSF","@ BYU","L 1-3",4,NA,54,20,115,0.296,50,6,23,28,5,2,14,NA,69,NA
"2020-2021","02/20/2021","Grand Canyon","MPSF","@ BYU","L 2-3",5,NA,60,24,123,0.293,55,8,21,29,10,1,20,2,79,1
"2020-2021","02/25/2021","Grand Canyon","MPSF","BYU","W 3-0",3,NA,43,10,93,0.355,38,7,17,27,5,7,12,5,63,1
"2020-2021","02/27/2021","Grand Canyon","MPSF","BYU","L 0-3",3,NA,29,22,78,0.09,24,3,10,17,8,NA,2,2,33,1
"2020-2021","03/17/2021","Grand Canyon","MPSF","Southern California","W 3-0",3,NA,36,9,71,0.38,32,12,10,27,NA,4,6,2,55,1
"2020-2021","03/19/2021","Grand Canyon","MPSF","@ Stanford","L 0-3",3,NA,36,17,85,0.224,32,4,11,27,3,1,17,1,49.5,1
"2020-2021","03/20/2021","Grand Canyon","MPSF","@ Stanford","W 3-1",4,NA,56,12,95,0.463,56,7,14,27,3,2,12,1,71,NA
"2020-2021","03/26/2021","Grand Canyon","MPSF","@ Pepperdine","L 0-3",3,NA,42,17,91,0.275,41,4,16,15,2,2,7,1,51.5,NA
"2020-2021","03/27/2021","Grand Canyon","MPSF","@ Pepperdine","L 2-3",5,NA,60,25,136,0.257,57,7,17,42,5,3,11,NA,75.5,NA
"2020-2021","03/28/2021","Grand Canyon","MPSF","@ Pepperdine","L 0-3",3,NA,41,15,83,0.313,38,3,14,18,5,2,9,NA,50.5,NA
"2020-2021","04/02/2021","Grand Canyon","MPSF","UCLA","L 2-3",5,NA,52,26,115,0.226,42,7,20,27,6,2,4,3,63,NA
"2020-2021","04/03/2021","Grand Canyon","MPSF","UCLA","L 1-3",4,NA,43,26,120,0.142,40,2,11,34,7,4,11,NA,54.5,NA
"2020-2021","04/09/2021","Grand Canyon","MPSF","@ Southern California","W 3-0",3,NA,43,7,80,0.45,39,4,11,16,3,3,13,1,56.5,NA
"2020-2021","04/10/2021","Grand Canyon","MPSF","@ Southern California","W 3-2",5,NA,55,15,134,0.299,51,2,15,50,7,4,17,1,69.5,1
"2020-2021","04/16/2021","Grand Canyon","MPSF","CUI","W 3-0",3,NA,34,13,66,0.318,30,1,8,29,NA,2,19,NA,46.5,1
"2020-2021","04/17/2021","Grand Canyon","MPSF","CUI","W 3-0",3,NA,44,9,85,0.412,40,6,13,32,1,5,6,NA,58,NA
"2020-2021","04/22/2021","Grand Canyon","MPSF","#5 Southern California @Provo, UT (2021 MPSF MVB Tournament)","W 3-1",4,NA,53,14,104,0.375,52,6,17,32,1,2,11,2,66.5,NA
"2020-2021","04/23/2021","Grand Canyon","MPSF","@#1 BYU 2021 MPSF MVB Tournament","L 0-3",3,NA,34,19,80,0.188,31,3,9,26,8,2,6,NA,42,NA
"2020-2021","01/25/2021","Pepperdine","MPSF","CUI","W 3-2",5,NA,58,24,138,0.246,55,11,19,NA,1,NA,8,3,73,NA
"2020-2021","01/27/2021","Pepperdine","MPSF","@ CUI","W 3-0",3,NA,40,10,75,0.4,36,6,12,26,3,3,6,NA,52,1
"2020-2021","02/04/2021","Pepperdine","MPSF","@ Southern California","Canceled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-2021","02/12/2021","Pepperdine","MPSF","@ BYU","L 0-3",3,NA,30,17,68,0.191,29,NA,12,14,3,NA,8,NA,34,1
"2020-2021","02/13/2021","Pepperdine","MPSF","@ BYU","L 1-3",4,NA,56,16,112,0.357,51,2,26,28,7,3,8,4,65,NA
"2020-2021","02/17/2021","Pepperdine","MPSF","@ CUI","Canceled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-2021","02/18/2021","Pepperdine","MPSF","@ Stanford","W 3-0",3,NA,35,11,74,0.324,33,4,11,23,4,NA,26,1,52,NA
"2020-2021","02/19/2021","Pepperdine","MPSF","CUI","Canceled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-2021","02/20/2021","Pepperdine","MPSF","@ Stanford","W 3-1",4,NA,46,19,107,0.252,46,2,17,34,5,1,19,2,58.5,NA
"2020-2021","02/24/2021","Pepperdine","MPSF","@ Southern California","W 3-0",3,NA,43,11,92,0.348,39,2,8,30,3,NA,6,2,48,NA
"2020-2021","02/26/2021","Pepperdine","MPSF","Southern California","W 3-0",3,NA,35,13,64,0.344,31,10,9,15,1,NA,19,1,54.5,NA
"2020-2021","03/03/2021","Pepperdine","MPSF","Stanford","W 3-0",3,NA,35,14,69,0.304,32,3,14,21,NA,NA,10,1,43,NA
"2020-2021","03/11/2021","Pepperdine","MPSF","@ UCLA","L 2-3",5,NA,41,25,101,0.158,39,1,15,27,NA,3,12,NA,51,NA
"2020-2021","03/13/2021","Pepperdine","MPSF","UCLA","W 3-1",4,NA,49,19,103,0.291,45,4,14,30,5,1,26,NA,67,NA
"2020-2021","03/19/2021","Pepperdine","MPSF","BYU","L 1-3",4,NA,49,16,107,0.308,48,4,17,30,10,1,10,1,59,1
"2020-2021","03/20/2021","Pepperdine","MPSF","BYU","L 0-3",3,NA,31,16,72,0.208,30,3,15,11,2,1,8,2,39,1
"2020-2021","03/26/2021","Pepperdine","MPSF","Grand Canyon","W 3-0",3,NA,40,13,72,0.375,39,2,4,26,4,3,13,1,51.5,NA
"2020-2021","03/27/2021","Pepperdine","MPSF","Grand Canyon","W 3-2",5,NA,65,17,129,0.372,62,5,18,45,7,1,14,NA,78,NA
"2020-2021","03/28/2021","Pepperdine","MPSF","Grand Canyon","W 3-0",3,NA,45,13,77,0.416,45,5,12,24,3,NA,10,1,55,NA
"2020-2021","03/31/2021","Pepperdine","MPSF","UCLA","Canceled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-2021","04/16/2021","Pepperdine","MPSF","@ Stanford","Canceled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-2021","04/17/2021","Pepperdine","MPSF","@ Stanford","Canceled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-2021","04/22/2021","Pepperdine","MPSF","#6 Stanford @Provo, UT (2021 MPSF MVB Tournament)","W 3-1",4,NA,57,19,112,0.339,50,2,12,34,NA,1,10,3,65,2
"2020-2021","04/23/2021","Pepperdine","MPSF","#2 UCLA @Provo, UT (2021 MPSF MVB Tournament)","W 3-0",3,NA,42,9,78,0.423,39,4,8,15,1,1,8,NA,51,NA
"2020-2021","04/24/2021","Pepperdine","MPSF","@#1 BYU 2021 MPSF MVB Tournament","L 0-3",3,NA,31,16,81,0.185,31,2,12,15,5,NA,NA,3,33,NA
"2020-2021","05/04/2021","Pepperdine","MPSF","UC Santa Barbara @Columbus, OH (2021 NCAA National Collegiate MVB Championship)","L 1-3",4,NA,52,21,122,0.254,50,6,8,47,5,1,16,2,67,1
"2020-2021","01/30/2021","Southern California","MPSF","@ UCLA","Canceled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-2021","02/04/2021","Southern California","MPSF","Pepperdine","Canceled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-2021","02/06/2021","Southern California","MPSF","@ Grand Canyon","Canceled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-2021","02/13/2021","Southern California","MPSF","@ UCLA","W 3-1",4,NA,60,28,130,0.246,54,1,25,32,4,5,17,1,74.5,1
"2020-2021","02/18/2021","Southern California","MPSF","UCLA","L 1-3",4,NA,43,24,110,0.173,38,4,19,39,6,1,20,NA,58,1
"2020-2021","02/20/2021","Southern California","MPSF","UCLA","L 1-3",4,NA,43,26,113,0.15,39,3,26,34,2,NA,9,3,50.5,NA
"2020-2021","02/24/2021","Southern California","MPSF","Pepperdine","L 0-3",3,NA,46,18,101,0.277,42,3,15,33,2,2,6,2,54,1
"2020-2021","02/26/2021","Southern California","MPSF","@ Pepperdine","L 0-3",3,NA,34,16,72,0.25,34,1,14,14,10,2,8,1,41,NA
"2020-2021","03/05/2021","Southern California","MPSF","BYU","L 0-3",3,NA,41,19,102,0.216,39,2,12,32,2,2,13,4,51.5,NA
"2020-2021","03/06/2021","Southern California","MPSF","CUI","L 2-3",5,NA,68,21,143,0.329,66,2,24,59,4,NA,10,2,75,2
"2020-2021","03/11/2021","Southern California","MPSF","@ CUI","L 0-3",3,NA,44,17,97,0.278,42,2,13,33,3,2,8,NA,52,NA
"2020-2021","03/13/2021","Southern California","MPSF","CUI","W 3-1",4,NA,60,15,102,0.441,53,2,17,36,3,3,17,NA,73.5,NA
"2020-2021","03/17/2021","Southern California","MPSF","@ Grand Canyon","L 0-3",3,NA,25,16,73,0.123,22,NA,10,17,12,1,2,2,27,NA
"2020-2021","03/26/2021","Southern California","MPSF","Stanford","W 3-1",4,NA,46,18,94,0.298,44,4,26,32,3,4,24,3,66,1
"2020-2021","03/27/2021","Southern California","MPSF","Stanford","W 3-0",3,NA,35,13,77,0.286,29,3,11,30,NA,2,9,NA,44.5,NA
"2020-2021","03/28/2021","Southern California","MPSF","Stanford","W 3-0",3,NA,45,10,76,0.461,41,8,12,19,2,4,6,1,60,NA
"2020-2021","04/01/2021","Southern California","MPSF","@ BYU","L 0-3",3,NA,30,17,64,0.203,29,4,11,12,8,NA,7,4,37.5,2
"2020-2021","04/02/2021","Southern California","MPSF","@ BYU","L 1-3",4,NA,43,29,106,0.132,41,4,27,24,3,3,8,1,54,NA
